ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
8249,0,0,0,0,2,22,0,0.1,0,0,8,5,10,6,12,2,0,0
1192,1,17.2,0,0,11,394.8,0,0.027273,0,0,8,1,10,2,14,2,0,0
2132,0,0,0,0,8,140.166667,0,0.0375,0,0,8,1,10,0,8,2,1,0
7225,0,0,0,0,4,57.666667,0,0.025,0,0,8,5,10,0,4,2,0,0
5671,3,17,0,0,13,174,0.015385,0.038462,0,0.2,2,1,10,6,12,2,0,0
1169,4,64.25,1,282,18,720.75,0,0.003509,0,0,2,1,10,0,4,1,0,0
5322,0,0,0,0,6,185,0,0.1,0,0,1,3,3,0,5,2,0,0
3554,7,645.666667,0,0,25,1358.166667,0.007407,0.022222,0,0,8,3,3,0,8,2,1,0
3944,3,15,0,0,102,4021.172222,0,0.01,0,0,8,1,10,0,4,2,1,0
7236,0,0,0,0,2,57.5,0,0.1,0,0,9,3,3,2,4,2,0,0
4222,5,36.866667,0,0,123,3886.823333,0.002091,0.015563,0,0,3,1,10,0,7,2,0,0
205,0,0,0,0,2,0,0.2,0.2,0,0,2,1,10,5,12,2,0,0
5250,0,0,0,0,6,140,0,0.033333,0,0,1,5,10,0,8,2,0,0
2782,0,0,0,0,6,65.666667,0.066667,0.1,0,0,2,1,10,5,12,2,0,0
8361,0,0,0,0,3,164,0,0.1,0,0,2,5,10,0,12,2,0,0
4173,0,0,0,0,6,657.5,0,0.011111,0,0,2,1,10,0,14,2,0,0
3448,0,0,0,0,5,43.9,0,0.02,0,0,6,1,10,0,4,2,0,0
6959,0,0,0,0,6,95.5,0,0.033333,0,0,1,1,10,3,14,2,1,0
3485,0,0,0,0,11,326.5,0.036364,0.077273,0,0,8,3,3,2,12,2,0,0
262,2,10,1,57,99,6266.208586,0,0.01087,8.926599,0,2,1,10,0,8,2,1,0
4380,0,0,0,0,10,155.9,0.02,0.04,0,0,4,1,10,1,18,2,0,0
3274,2,83.6,1,0,18,1219.7,0,0.009524,16.362454,0,5,1,10,0,7,1,0,1
4888,6,96.857143,0,0,28,672.545238,0,0.020707,19.714689,0,1,3,3,5,5,2,0,1
5620,0,0,0,0,3,79.5,0,0.033333,0,0,1,5,10,5,4,2,0,0
362,0,0,0,0,2,14,0,0.1,0,0,9,1,10,5,4,2,0,0
1989,2,112,4,231.875,73,2163.5,0.007692,0.029915,11.625737,0,8,1,10,0,8,2,1,0
1165,0,0,0,0,1,0,0.2,0.2,0,0,2,5,10,6,14,2,0,0
4171,4,89.8,1,47,39,1167.966667,0.005854,0.01439,33.925112,0,2,0,3,6,12,2,0,1
4914,0,0,0,0,14,654.875,0.028571,0.042857,0,0,8,1,10,0,14,2,0,0
2600,1,54.9,0,0,4,111.133333,0,0,0,0,5,5,10,6,8,2,0,0
689,2,15,0,0,11,223.466667,0,0.028571,0,0,6,1,10,6,2,1,1,1
3323,7,190.4375,0,0,60,1967.780163,0.00381,0.015465,2.627347,0,9,5,10,7,5,2,1,1
305,8,71.666667,0,0,24,364.416667,0,0.013793,0,0.2,2,1,10,0,3,2,0,0
8840,3,9,0,0,22,169.5,0.009091,0.031818,0,0,2,1,1,2,12,2,0,0
5340,14,574.451191,0,0,41,2688.864762,0,0.011853,36.962205,0,6,5,10,6,7,2,0,1
7640,1,5,0,0,5,95.1,0.066667,0.077778,0,0,7,3,3,2,7,2,0,0
4821,3,58.4,0,0,11,267.3,0,0.016667,0,0,8,1,10,2,4,1,1,0
5787,0,0,0,0,14,471.416667,0,0.002198,0,0,8,5,10,6,2,1,0,0
5811,0,0,0,0,19,528.25,0,0.005263,0,0,6,1,10,8,4,2,0,0
4458,0,0,0,0,2,9,0,0.1,0,0,2,1,10,5,12,2,0,0
7230,10,471.06,0,0,171,5830.91,0.001099,0.005495,0,0,7,1,4,2,4,2,0,1
5980,0,0,0,0,50,1149.433333,0.012,0.026383,4.5476,0,2,0,3,0,7,2,0,1
6782,0,0,0,0,88,1917.683333,0.003409,0.016288,0,0.2,2,1,10,6,8,2,0,0
619,0,0,0,0,90,3111.683333,0,0.01325,0,0,8,1,1,0,4,2,1,0
1701,3,61.266667,0,0,7,216.333333,0,0.009524,0,0,6,5,10,0,4,2,0,0
1656,0,0,0,0,8,106.083333,0.025,0.05625,0,0,9,3,3,5,8,2,0,0
6074,0,0,0,0,8,222,0,0.028571,53.474571,0,2,3,3,0,4,1,1,1
7912,0,0,0,0,26,586.85,0.015385,0.031868,0,0,9,5,10,0,5,2,0,0
5724,0,0,0,0,40,962.333333,0,0.01625,0,0,1,1,10,4,8,2,0,0
5535,0,0,0,0,2,4,0,0.1,0,0,5,1,10,0,8,2,0,0
6937,4,341.6,0,0,3,77,0,0.022222,0,0,7,5,10,7,4,1,1,0
4260,0,0,0,0,2,233.5,0,0.033333,0,0,2,3,3,0,8,2,0,0
7371,0,0,0,0,2,0,0.2,0.2,0,0,1,3,3,0,8,2,0,0
4283,2,91,3,865,27,1244.833333,0,0.006897,0,0,1,1,10,0,4,1,1,0
5562,0,0,0,0,3,105.25,0,0.044444,0,0,2,5,10,7,7,2,1,0
8829,3,65.166667,2,16,23,599.333333,0.008333,0.016667,5.4945,0,2,3,11,5,15,2,1,1
8326,3,61,0,0,31,1470.416667,0,0.006667,0,0,2,3,10,0,12,1,0,0
571,0,0,1,273,22,2386,0,0.02029,0,0,9,1,10,1,4,1,0,1
2397,0,0,0,0,19,540.333333,0,0.044737,0,0,8,1,10,0,5,2,1,0
1912,0,0,0,0,8,181,0.075,0.1,0,0,1,5,10,0,14,2,1,0
4279,0,0,0,0,1,0,0.2,0.2,0,0,4,5,10,2,8,2,1,0
3487,0,0,0,0,21,304.541667,0.009524,0.02381,0,0,9,1,10,6,5,2,0,0
6449,10,614.166667,0,0,47,3608.9,0,0.019872,7.256219,0,1,1,10,6,8,2,0,0
3016,0,0,0,0,8,89.5,0.15,0.158333,0,0.8,2,5,10,0,12,2,0,0
8521,1,46.5,0,0,14,398.979167,0,0.014286,116.337865,0,9,4,5,4,18,0,0,1
4790,0,0,0,0,5,279,0,0.04,0,0,1,1,10,5,8,2,0,0
3730,1,47.5,0,0,123,3944.384921,0.005161,0.017112,3.30306,0,8,1,10,0,4,2,0,0
1015,6,158.67045,1,430.2,146,5602.006712,0.002672,0.009352,6.711291,0,8,1,4,3,4,2,0,1
2469,0,0,0,0,48,4346.916667,0.020139,0.034792,0,0,2,5,10,5,14,2,0,0
2175,1,30,0,0,7,157.5,0,0.025,0,0,1,1,10,6,12,1,0,0
6061,17,592.001401,4,1360,157,5645.176455,0.002692,0.01385,2.917518,0.8,2,1,10,0,14,2,0,0
4312,0,0,0,0,2,48.4,0,0,34.039975,0,6,1,10,2,8,2,0,1
1571,0,0,0,0,63,1361.203175,0,0.014762,0,0,8,1,10,3,4,2,0,0
2473,0,0,0,0,6,218,0,0.066667,0,0,1,1,10,6,8,2,0,0
2609,0,0,0,0,40,587.691176,0.005,0.020278,0,0.8,2,1,4,0,12,2,0,0
3763,1,13.1,0,0,111,4208.752099,0.003478,0.015856,0,0,4,1,10,0,8,2,1,0
449,6,623.5,0,0,122,3068.062904,0.01312,0.016954,0,0,8,3,3,0,4,2,0,0
3211,2,91.6,2,678,66,2101.305092,0,0.01005,48.043906,0,7,1,10,6,4,2,0,1
5253,8,935.1,1,21,172,10524.35936,0.005046,0.015765,2.924162,0,8,5,10,0,12,2,0,1
4112,0,0,0,0,13,334.966667,0,0.007692,0,0,0,3,3,0,7,2,1,0
8557,0,0,0,0,14,1131.208333,0,0.015385,94.194903,0,8,5,10,6,15,2,1,1
3971,0,0,0,0,2,39.5,0,0.1,0,0,9,1,10,7,8,2,0,0
7747,0,0,0,0,5,70,0.04,0.08,0,0.4,2,1,7,1,12,2,0,0
3259,0,0,0,0,28,403.833333,0.017857,0.02983,0,0,4,3,3,1,7,2,0,0
8456,2,67.5,0,0,10,268,0,0.018182,59.518504,0,9,1,10,0,4,1,0,1
4729,0,0,0,0,24,648.067857,0.016667,0.035648,0,0.4,2,1,10,6,8,2,0,0
7234,0,0,0,0,2,5,0,0.1,0,0,1,1,10,6,8,2,0,0
2676,0,0,0,0,4,41.4,0.075,0.125,0,0,4,5,10,1,8,2,0,0
6698,2,86,0,0,18,754.916667,0,0.005556,0,0,2,5,10,1,4,1,0,0
7956,2,81.6,0,0,1,27.2,0,0.04,0,0,7,5,10,6,3,1,0,1
3047,9,159.716667,1,20,39,1721.872725,0.00974,0.019066,16.423633,0,2,3,3,0,14,2,0,0
2457,0,0,1,28,19,1120.266667,0.021053,0.052632,11.386421,0,2,0,3,1,7,2,1,1
376,0,0,0,0,11,164,0.036364,0.054545,0,0,4,1,7,1,8,2,0,0
8584,0,0,0,0,15,1559.6,0,0.033846,0,0,1,1,1,0,8,2,0,0
1391,2,154,0,0,18,367.25,0.005263,0.044211,0,0,1,5,10,5,8,2,1,0
4314,2,114,0,0,24,368.333333,0.092593,0.114286,0,0.4,2,5,10,2,12,2,0,0
6874,11,1443.1,5,205,225,9595.649629,0.004557,0.012051,9.242286,0,8,1,10,2,4,2,0,1
8574,0,0,0,0,22,356.8,0,0.016667,0,0,1,1,10,5,11,2,0,0
7664,6,211,1,58,41,2078.666667,0.008333,0.028125,0,0,2,1,10,7,2,2,0,0
5453,0,0,0,0,23,297.3,0.013636,0.037208,10.95662,0,6,1,10,6,8,2,0,1
7127,1,0,0,0,1,74.6,0.1,0.1,0,0,7,5,10,0,7,2,0,0
5726,6,53,0,0,40,778.833333,0,0.00947,8.480846,0,5,3,3,0,7,1,1,0
8021,0,0,0,0,5,56,0,0.08,0,0,1,1,10,0,8,2,0,0
6429,0,0,0,0,2,0,0.2,0.2,0,0,8,3,3,0,8,2,0,0
4682,5,115.966667,1,0,9,181.3,0,0.016667,0,0,9,3,3,0,11,1,0,0
8564,0,0,0,0,1,0,0.2,0.2,0,0,2,3,3,0,12,2,0,0
5694,7,301.077778,0,0,27,1538.056725,0.013333,0.036382,11.156689,0,4,5,10,6,4,2,0,0
7100,0,0,0,0,7,701,0,0.057143,0,0.8,2,1,7,0,7,2,0,0
5108,1,0,0,0,11,297.3,0,0.041667,0,0,2,1,10,2,4,2,0,0
6177,1,0,0,0,59,2334.105159,0.018421,0.042076,0,0,9,1,10,6,12,2,0,0
2899,2,29.75,0,0,44,1410.428571,0.008696,0.026087,0,0,8,1,10,0,11,2,1,0
3403,0,0,0,0,50,1085.891081,0.025952,0.041399,0,0,7,3,3,0,7,2,0,0
721,0,0,0,0,9,953.833333,0,0.027778,0,0,2,1,1,2,8,2,1,0
7505,4,147.333333,0,0,19,407.833333,0,0.004348,0,0,2,1,10,3,4,1,0,0
4891,1,20.2,0,0,13,227.6,0,0,42.293068,0,4,1,10,6,12,1,0,0
6638,2,298.2,0,0,48,1850.116667,0.004082,0.004422,7.562922,0,8,3,3,5,4,2,1,1
5000,1,76.6,2,23.2,46,4598.433333,0.004255,0.046809,10.724493,0,4,1,10,0,8,2,0,1
1773,1,5,2,33.3,16,521.5,0.010526,0.021053,0,0,4,1,10,3,8,2,0,0
2135,1,14.2,0,0,22,839.568189,0,0.000952,60.584371,0,8,5,10,6,4,1,1,1
4899,7,84.833333,0,0,57,1897.6875,0.009091,0.017857,0,0,8,3,10,6,12,2,0,1
11,0,0,0,0,5,563492384.2,0,0.02,0,0,2,1,10,2,8,2,1,0
7621,0,0,0,0,2,16.2,0,0.1,0,0,7,3,3,0,4,1,0,0
5303,6,88.75,0,0,22,757.375,0.001481,0.042222,27.976329,0,8,1,10,0,4,2,0,0
8684,0,0,0,0,17,697.516667,0,0.017647,0,0.8,2,1,10,0,4,2,0,0
2346,1,5,0,0,37,2235.828084,0,0.010811,50.07599,0,8,1,7,3,5,2,0,1
3989,0,0,0,0,1,0,0.2,0.2,0,0,2,3,3,0,12,2,0,0
3370,0,0,0,0,23,338.583333,0,0.008696,0,0,8,5,10,0,5,2,0,0
3270,4,63,0,0,22,2232.5,0,0.008,0,0,2,1,10,4,4,1,0,0
3582,0,0,0,0,21,604.5,0,0.019048,0,0,8,1,10,0,14,1,0,0
5217,0,0,1,0,0,0,0.2,0.2,0,0,8,3,3,6,10,2,0,0
8135,6,91.2,1,69.6,29,1618.233333,0,0.016208,9.231935,0,8,1,10,0,2,2,0,0
6225,2,135,0,0,53,1511.195238,0.005455,0.025788,0,0,2,1,10,0,2,2,1,0
6654,1,54.5,0,0,26,449.25,0,0.022222,0,0,9,0,10,6,4,2,0,0
8707,0,0,0,0,1,67,0.1,0.133333,0,0,1,5,9,0,12,2,0,0
5613,1,43,0,0,36,2362.5,0,0.01619,0,0.6,2,1,7,0,7,2,0,0
6036,5,46.5,0,0,94,1729.716667,0.005051,0.025421,6.3226,0,5,1,10,7,8,2,0,0
2954,3,151,0,0,21,840.28632,0,0.010764,0,0,7,1,10,6,4,2,0,0
2311,0,0,0,0,26,938.583333,0.007692,0.021795,0,0,9,1,10,1,8,2,0,0
103,0,0,0,0,28,558.476191,0.016667,0.01631,0,0,8,3,3,5,4,2,0,0
1178,0,0,0,0,4,41,0.05,0.1,0,0,1,5,10,5,8,2,0,0
2116,5,142.5,1,56,29,1073.5,0,0.016129,0,0,2,3,3,8,7,2,0,0
3412,0,0,0,0,12,315.779762,0.016667,0.025,0,0,8,3,3,4,4,2,1,0
2113,5,125.1,2,34.6,25,887.75,0.013793,0.023755,0,0,5,1,10,0,8,2,1,0
7058,0,0,0,0,103,3357.053333,0.015534,0.043528,0,0,6,1,10,2,8,2,0,0
6446,3,295.666667,0,0,48,2207.833333,0.001042,0.016921,0,0,2,3,11,6,15,2,0,0
189,0,0,0,0,88,5093.3,0.004924,0.023394,0,0,8,1,10,0,4,2,0,0
2629,0,0,0,0,21,289.5,0.009524,0.038095,0,0,9,1,10,1,5,2,0,0
3386,8,168.166667,0,0,28,888,0.014286,0.011429,0,0,2,3,3,0,12,2,1,0
6051,5,83.166667,0,0,18,585.566667,0.010526,0.052632,0,0,4,1,10,5,14,2,1,0
447,6,115.583333,0,0,30,1076.958333,0,0.022857,10.388944,0,8,1,10,2,12,2,1,1
2395,3,107,0,0,45,2502.966667,0,0.008511,9.702113,0,1,1,1,0,4,1,1,0
5929,5,60.8,0,0,3,20.6,0,0.033333,0,0,5,1,7,8,4,1,1,0
8336,1,4,0,0,37,1296.942857,0.013889,0.039815,0,0.8,2,1,10,2,4,2,0,0
6788,3,58.5,0,0,17,281.666667,0.007059,0.017647,0,0,0,3,3,6,7,2,0,0
5935,3,82.6,0,0,33,598.761111,0,0.007843,0,0,6,1,10,5,8,2,0,0
3321,0,0,0,0,22,1632.533333,0.009091,0.025,0,0,9,5,10,0,4,1,1,0
7744,0,0,0,0,21,1077.25,0.019048,0.047619,0,0,8,5,10,0,5,2,0,0
5304,0,0,0,0,5,108,0,0.04,0,0,2,1,10,6,4,2,1,0
4507,0,0,0,0,1,0,0.2,0.2,0,0.6,2,5,10,0,14,2,0,0
94,0,0,0,0,1,0,0.2,0.2,0,0,1,1,10,0,12,2,0,0
7173,6,165.948718,2,114,42,2016.115385,0.016,0.028841,26.65416,0,8,3,3,6,4,2,0,0
6852,5,73,0,0,18,498.333333,0.01,0.04,0,0,2,1,1,3,12,2,0,0
8072,2,40.416667,0,0,33,1477.734676,0,0.018971,9.694154,0,9,1,10,2,8,2,1,0
38,4,250.857143,1,37.5,71,1145.571429,0,0.004054,80.587338,0,2,1,1,0,8,2,0,0
396,0,0,0,0,10,611,0.02,0.06,0,0.8,2,1,1,6,8,2,0,0
7321,3,9,0,0,17,372.25,0,0.016667,0,0,8,0,3,6,8,2,0,0
255,6,175,0,0,6,262,0,0.018182,0,0,2,3,3,2,4,2,1,0
4792,0,0,1,110,20,402.333333,0.028571,0.052154,0,0.6,2,1,10,6,14,2,0,0
1743,0,0,0,0,3,28,0,0.066667,0,0,2,0,3,0,12,2,0,0
2194,0,0,0,0,7,40,0.142857,0.157143,0,0.6,2,5,10,6,7,2,0,0
5213,0,0,0,0,5,29,0,0.04,0,0,1,1,10,3,4,2,0,0
4758,0,0,1,0,26,668.5,0,0.007407,0,0,8,1,10,6,8,2,0,0
8781,7,159.5,0,0,13,362.5,0,0.003922,0,0,2,1,10,3,4,1,0,0
5149,2,74.5,0,0,22,432.571429,0,0.00125,0,0,2,3,3,3,7,2,0,0
8927,1,3,0,0,11,549.333333,0,0.005,0,0,2,0,10,0,12,2,0,0
5707,2,33.2,0,0,9,162.233333,0,0.018182,0,0,6,1,10,0,3,2,0,0
3316,0,0,0,0,1,0,0.2,0.2,0,0,1,3,3,0,12,2,1,0
2994,0,0,0,0,3,58.5,0,0.066667,0,0,9,1,1,0,4,2,0,0
6595,0,0,0,0,16,729,0.0125,0.040625,0,0,2,1,1,0,12,2,0,0
8444,0,0,1,0,23,456.333333,0.043478,0.068116,0,0,2,1,1,6,2,2,0,0
6915,2,113,2,501,14,381.75,0,0.035294,0,0,9,1,4,5,4,2,0,0
4309,0,0,0,0,29,669.967949,0.013793,0.017241,0,0,1,3,10,1,4,2,0,0
8162,0,0,0,0,4,103.5,0,0.05,0,0,8,1,10,0,2,2,0,0
7315,0,0,2,43,25,1053.080952,0,0.019786,6.783,0,2,1,1,8,7,2,1,0
2050,0,0,0,0,6,954.5,0,0.066667,0,0.4,2,1,10,6,7,2,0,0
2893,5,36,0,0,237,6817.942235,0.001674,0.013806,3.960306,0,8,1,10,0,12,2,0,1
3275,0,0,2,110.866667,67,3264.128466,0.013527,0.021901,0,0,5,3,3,0,4,2,0,0
6960,0,0,0,0,39,835.680952,0.032479,0.028162,0,0,4,3,3,1,12,2,0,0
8320,2,40,0,0,5,558.5,0,0.028571,0,0,1,1,10,3,4,1,1,0
5579,0,0,0,0,2,15,0,0.1,0,0.8,0,1,1,0,12,2,0,0
5219,0,0,0,0,6,202,0,0.016667,0,0,2,3,3,6,8,2,1,0
3844,6,101.333333,0,0,10,266.5,0.028571,0.028571,0,0,1,1,10,2,8,2,0,0
4926,5,260.1,0,0,17,341.616667,0,0.006275,0,0,4,3,3,5,7,2,1,0
996,1,6,0,0,6,45.5,0.057143,0.114286,0,0,1,3,3,6,12,2,0,0
7499,5,188,0,0,22,352.8,0,0.008,0,0.2,2,1,10,6,4,1,0,0
6609,0,0,0,0,33,960.125,0.006061,0.019293,0,0,9,1,8,0,12,2,1,0
5567,0,0,0,0,1,51,0,0.1,0,0,2,5,10,6,12,2,0,0
755,0,0,0,0,4,1245,0,0.1,0,0,2,1,10,6,2,2,0,0
8164,7,115.727273,0,0,43,2660.283333,0.030612,0.055782,0,0,4,1,10,5,14,2,0,0
6454,0,0,0,0,1,0,0.2,0.2,0,0,2,1,10,5,8,2,0,0
6436,0,0,1,41.5,98,2400.037843,0.000184,0.011647,0,0,8,1,10,0,4,2,0,1
542,0,0,0,0,9,462.5,0.075,0.0875,0,0,2,3,3,6,12,2,0,0
4870,0,0,0,0,13,221.5,0,0.020513,0,0,8,1,10,0,4,1,0,0
3048,1,111,0,0,13,274.583333,0,0.016667,0,0,8,3,3,0,4,1,0,0
4617,3,171.375,0,0,29,1343.946429,0.035714,0.034984,0,0,8,5,10,7,14,2,1,0
1802,0,0,0,0,21,331.083333,0.009524,0.042857,0,0,9,1,10,0,4,2,0,0
7603,0,0,0,0,7,512.25,0,0.014286,0,0,9,5,10,0,15,1,0,0
6893,3,60.833333,0,0,18,884.633333,0.021053,0.04114,0,0,1,1,10,6,5,2,0,0
7569,0,0,0,0,29,453.9,0.101149,0.128276,0,0,4,3,3,0,12,2,0,0
8935,12,418.333333,2,85,127,6931.049725,0.004348,0.015856,2.321101,1,2,1,10,8,2,2,1,0
8878,4,45,0,0,21,819.833333,0,0.002899,0,0,2,5,10,0,4,1,0,0
4302,0,0,0,0,3,33.2,0.133333,0.166667,0,0,5,5,10,0,4,2,1,0
8798,2,95,0,0,24,360.541667,0.011538,0.017949,0,0,9,3,3,0,8,2,0,0
2040,1,75,4,250.666667,44,1679.833333,0,0.001087,45.829314,0,1,1,10,0,4,1,1,1
4353,0,0,0,0,6,109.25,0,0.033333,0,0,9,4,5,4,18,0,0,0
2110,5,147,0,0,36,3473.733333,0.015385,0.033333,0,0,2,1,10,1,12,2,0,0
679,0,0,0,0,1,0,0.2,0.2,0,0.6,2,1,10,0,8,2,0,0
2895,0,0,0,0,3,25,0,0.066667,0,0,0,1,1,0,3,2,0,0
8288,0,0,0,0,57,980.833333,0.007143,0.044643,0,0.8,2,1,10,6,15,2,0,0
3476,0,0,1,62.5,67,2876.441667,0.015196,0.027326,0,0,9,1,10,0,8,2,0,0
3734,0,0,0,0,42,1766.833333,0.023016,0.062642,0,0,8,1,10,0,14,2,0,0
2789,0,0,0,0,11,292.7,0.036364,0.090909,0,0,3,3,3,2,12,2,1,0
2928,6,91.888889,0,0,25,437.222222,0.028571,0.035,0,0,1,5,10,0,8,2,1,0
5397,0,0,0,0,7,84.333333,0.052381,0.109524,0,0,2,5,9,4,8,2,0,0
4034,2,52.5,0,0,13,605.5,0,0.006667,0,0,8,1,10,6,4,2,0,0
8220,3,69.1,0,0,24,368.6,0,0.008889,0,0,6,1,10,0,4,1,0,0
1986,0,0,2,248.5,121,4218.074847,0.009985,0.026514,0.62451,0,9,1,10,0,4,2,0,0
4793,0,0,0,0,44,2588.5,0.019048,0.041202,0,0.8,2,5,10,0,7,2,0,0
176,8,77.5,0,0,35,2518.266667,0.010256,0.012576,0,0,4,1,10,5,4,1,1,0
5013,0,0,3,103.5,30,1093.175,0.0125,0.028125,0,0,9,1,10,0,4,2,1,0
8552,3,20.5,0,0,38,1806.558333,0.005128,0.026496,7.150073,0,8,1,10,1,14,2,0,0
8267,0,0,0,0,5,43.5,0.14,0.18,0,0,8,5,9,0,12,2,0,0
7422,1,108,0,0,16,448.5,0,0.006667,0,0,2,1,8,0,8,2,1,0
109,0,0,0,0,11,296.45,0,0.007792,0,0,1,5,10,1,4,2,0,0
7325,0,0,0,0,3,33.2,0,0.066667,0,0,3,3,3,6,8,2,1,0
940,2,21,0,0,27,694,0.007143,0.014286,0,0.8,2,1,10,0,4,2,0,0
6474,16,164.925,5,66.875,64,1899.598899,0.010965,0.02995,83.786512,0,8,5,10,0,12,2,1,0
7875,4,659.506667,3,92.7,160,2006.59312,0.002454,0.013361,9.453449,0,5,1,10,3,4,2,0,0
2039,4,62,1,87.6,88,3634.585714,0.005564,0.035702,1.435224,0,7,1,10,0,12,2,0,0
7536,0,0,0,0,5,95.5,0,0.013333,0,0,2,1,1,0,12,2,0,0
270,0,0,0,0,27,1316.035714,0,0.022222,0,0,8,1,10,0,8,2,0,0
7377,4,296.2,0,0,33,920.4,0,0.013514,0,0,7,3,3,0,3,2,0,0
2618,1,6,0,0,2,85,0,0.066667,0,0,2,1,1,0,4,2,0,0
851,4,147.666667,2,96.333333,46,1041.316345,0.000571,0.013479,2.690793,0,2,1,10,1,7,2,1,0
4656,1,4,0,0,36,440.6,0.011111,0.041898,0,1,2,5,10,6,8,2,1,0
347,0,0,0,0,7,323.5,0,0.057143,0,0,2,1,10,0,3,1,0,0
1623,0,0,0,0,7,270.75,0,0.057143,0,0,9,3,3,2,4,2,1,0
1004,0,0,0,0,17,248.9,0,0.027451,0,0.8,2,3,3,6,4,2,0,0
1206,7,114.2,0,0,26,360.181667,0,0.0088,0,0,8,3,3,0,4,2,0,0
5015,0,0,0,0,38,2259.2,0.022222,0.037963,0,0.2,2,1,10,3,15,2,0,0
8306,0,0,0,0,4,90.8,0,0.025,0,0,7,3,3,6,4,2,1,0
2103,0,0,0,0,9,38.75,0.12,0.120833,0,0,8,5,10,0,14,2,0,0
6650,14,325.48,6,22.6,24,359.63,0.024324,0.042342,0,0,6,3,3,5,7,2,1,0
4263,0,0,0,0,1,0,0.2,0.2,0,0,9,5,10,6,4,2,0,0
725,8,82.85,0,0,84,2289.079157,0.002557,0.013111,0,0,3,3,3,3,12,2,0,0
840,1,55.5,1,18,19,444.75,0,0.010526,21.211265,0,8,1,7,0,5,1,0,1
2007,0,0,0,0,25,445.583333,0.004,0.024,0,0,9,1,4,0,8,2,0,0
6147,1,22,0,0,52,1551.666667,0.001818,0.019394,7.882377,0,1,3,3,6,4,2,0,0
3666,0,0,0,0,6,198.75,0.016667,0.023333,0,0,8,1,7,3,12,2,1,0
306,5,75.892857,0,0,51,4522.409524,0.015758,0.042922,3.229518,1,2,1,10,1,4,2,1,0
7265,0,0,1,14,34,3900.428571,0.035714,0.078939,0,0.6,2,3,3,0,7,2,0,0
1812,0,0,0,0,33,1132.791667,0.009091,0.047475,0,0,9,0,3,6,8,2,0,0
2570,0,0,0,0,5,280.2,0,0.033333,19.506057,0,5,3,3,2,4,1,0,1
7161,0,0,0,0,3,0,0.2,0.2,0,0,1,1,10,2,8,2,0,0
5808,0,0,0,0,2,4,0,0.1,0,0,1,1,10,2,8,2,0,0
5086,0,0,1,38,10,311,0.018182,0.036364,0,0,2,1,4,5,7,2,1,0
3024,0,0,0,0,6,63,0,0.033333,0,0,2,1,10,2,7,2,0,0
4377,12,739.209195,1,16,21,1321.059195,0.009032,0.025133,78.345602,0,1,1,10,0,11,2,0,1
8874,0,0,1,28,12,276,0,0.008333,0,0,2,0,7,4,4,1,0,0
6040,0,0,0,0,9,1626,0.022222,0.077778,0,0,8,1,10,6,4,2,0,0
734,0,0,0,0,4,40,0,0.05,0,0,2,3,3,6,12,2,0,0
1354,0,0,0,0,1,0,0.2,0.2,0,0,1,3,10,4,4,2,0,0
1284,0,0,0,0,35,2381.097222,0.005714,0.021959,0,0,8,1,10,0,4,2,0,0
8984,1,2,0,0,79,1319.547421,0.005128,0.009626,0,0,8,3,3,0,12,2,0,0
6219,0,0,0,0,5,75,0.04,0.08,0,0,9,5,10,3,8,2,0,0
3940,0,0,0,0,0,0,0.2,0.2,0,0,8,3,3,4,4,2,0,0
7394,8,121.033333,0,0,9,230.833333,0,0.035714,0,0,8,1,10,0,12,2,0,0
3829,0,0,0,0,13,852.2,0.164231,0.180342,0,0,5,5,10,2,14,2,0,0
7490,10,264.9,1,14.8,24,718.956667,0,0.003448,0,0,7,5,10,0,7,2,0,0
1281,0,0,0,0,8,704.166667,0.0125,0.035417,0,0,8,5,10,0,12,2,0,0
7319,0,0,0,0,1,0,0.2,0.2,0,0,1,1,10,5,12,2,0,0
8212,0,0,0,0,1,0,0.2,0.2,0,0,9,1,10,8,4,2,1,0
5548,0,0,0,0,1,612,0,0.1,0,0,2,3,3,0,12,2,0,0
2894,0,0,0,0,6,463.5,0,0.033333,0,0,1,1,7,0,12,2,0,0
8715,0,0,0,0,12,770.25,0,0.033333,0,0,9,1,1,0,11,1,0,0
1111,2,48.5,0,0,53,2438.075,0.005357,0.017262,29.044766,0,8,1,10,0,2,2,1,1
5490,0,0,0,0,10,208,0,0.022222,125.961749,0,9,1,10,0,4,1,0,1
8017,0,0,0,0,8,316,0,0.019048,0,0,1,3,3,0,4,1,1,0
1049,4,36.3,2,11,71,3287.216667,0.031507,0.055342,0,0,6,0,3,4,12,2,1,0
718,0,0,0,0,38,1633.833333,0,0.007895,0,0,2,1,10,0,8,2,1,0
7761,0,0,0,0,2,8,0,0.1,0,0,9,3,3,0,4,1,1,0
2717,0,0,0,0,13,1985,0.016667,0.05,0,0,8,0,3,3,2,2,0,0
3292,0,0,0,0,22,480.966667,0.004848,0.026653,0,0,1,1,10,2,12,2,0,0
5849,0,0,0,0,8,426.666667,0,0.0125,0,0,0,1,1,6,4,2,0,0
1498,0,0,0,0,1,0,0.2,0.2,0,0,1,1,1,0,8,2,0,0
2025,0,0,0,0,8,136.75,0.005,0.105,0,0,1,1,10,5,5,2,0,0
